env_0,env_1,env_2,env_3,Mean Reward
72.4,10.2,15.599999999999998,94.2,48.1
12.399999999999999,19.599999999999998,21.4,8.399999999999999,15.449999999999998
5.599999999999998,9.399999999999999,12.599999999999998,12.599999999999998,10.049999999999997
75.4,11.599999999999998,12.0,8.599999999999998,26.9
12.399999999999999,91.2,11.599999999999998,25.599999999999994,35.199999999999996
50.599999999999994,12.599999999999998,13.799999999999997,31.200000000000003,27.049999999999997
8.2,9.2,62.2,23.4,25.75
17.599999999999998,9.2,19.599999999999998,13.2,14.899999999999999
22.200000000000003,17.2,8.399999999999999,47.2,23.75
8.2,6.399999999999999,15.599999999999998,11.799999999999997,10.499999999999998
6.199999999999999,5.799999999999997,12.399999999999999,25.599999999999994,12.499999999999996
4.399999999999999,8.2,16.599999999999998,69.4,24.65
37.2,15.599999999999998,28.599999999999994,9.599999999999998,22.749999999999996
29.200000000000003,5.199999999999999,91.2,7.199999999999999,33.2
3.3999999999999986,20.4,14.999999999999996,19.2,14.5
21.4,6.399999999999999,15.999999999999996,16.4,15.049999999999999
33.400000000000006,6.399999999999999,39.2,41.599999999999994,30.15
16.2,11.2,9.2,10.399999999999999,11.749999999999998
14.599999999999998,15.2,11.399999999999999,7.199999999999999,12.099999999999998
15.2,49.2,14.399999999999999,9.599999999999998,22.1
12.2,14.399999999999999,10.399999999999999,25.200000000000003,15.55
15.399999999999999,59.4,14.399999999999999,8.399999999999999,24.4
16.599999999999998,18.4,52.4,16.2,25.900000000000002
14.599999999999998,23.4,24.4,74.4,34.2
17.799999999999997,10.2,58.400000000000006,30.4,29.200000000000003
9.799999999999997,14.799999999999997,15.399999999999999,18.4,14.599999999999998
66.2,12.2,4.199999999999999,35.2,29.450000000000003
6.399999999999999,6.399999999999999,11.399999999999999,8.2,8.099999999999998
18.799999999999997,15.399999999999999,17.4,84.2,33.95
10.599999999999998,11.399999999999999,19.0,95.2,34.05
12.799999999999997,22.4,17.2,15.599999999999998,16.999999999999996
22.400000000000006,11.399999999999999,15.2,9.599999999999998,14.649999999999999
16.799999999999997,10.2,12.399999999999999,5.199999999999999,11.149999999999999
18.799999999999997,23.200000000000003,19.799999999999997,18.4,20.049999999999997
93.4,18.999999999999996,10.399999999999999,14.2,34.25
5.799999999999997,91.2,18.4,14.2,32.4
76.2,15.799999999999997,61.80000000000001,3.3999999999999986,39.300000000000004
9.399999999999999,14.799999999999997,18.799999999999997,3.3999999999999986,11.599999999999998
9.399999999999999,8.999999999999996,16.599999999999998,23.4,14.599999999999998
12.599999999999998,23.599999999999994,62.2,13.2,27.9
32.4,36.800000000000004,77.2,10.399999999999999,39.2
4.399999999999999,9.2,10.599999999999998,16.4,10.149999999999999
12.599999999999998,13.599999999999998,74.2,80.2,45.150000000000006
15.399999999999999,12.799999999999997,15.799999999999997,35.2,19.799999999999997
13.399999999999999,61.2,20.4,15.399999999999999,27.6
19.199999999999996,11.399999999999999,22.799999999999997,90.2,35.9
19.999999999999996,51.80000000000001,92.2,33.2,49.3
29.6,7.599999999999998,15.599999999999998,91.2,36.0
9.2,14.599999999999998,24.4,10.399999999999999,14.649999999999999
3.3999999999999986,13.599999999999998,17.2,12.2,11.599999999999998
8.399999999999999,18.599999999999998,47.60000000000001,18.2,23.200000000000003
29.800000000000004,93.4,12.799999999999997,16.4,38.1
20.799999999999997,5.199999999999999,19.199999999999996,20.4,16.4
3.3999999999999986,14.599999999999998,20.4,11.2,12.399999999999999
5.199999999999999,10.2,60.400000000000006,9.399999999999999,21.300000000000004
23.599999999999994,6.199999999999999,9.599999999999998,10.399999999999999,12.449999999999998
97.4,24.6,14.599999999999998,14.799999999999997,37.849999999999994
8.799999999999997,43.2,51.2,37.2,35.1
98.4,12.599999999999998,10.999999999999996,31.4,38.35
7.199999999999999,19.2,5.799999999999997,16.799999999999997,12.249999999999998
18.4,10.399999999999999,43.2,95.4,41.85
79.2,10.399999999999999,74.6,13.399999999999999,44.4
2.599999999999998,11.2,64.2,14.599999999999998,23.15
19.199999999999996,10.2,49.2,16.2,23.7
9.399999999999999,62.599999999999994,35.4,91.2,49.650000000000006
7.799999999999997,44.599999999999994,18.599999999999998,26.200000000000003,24.299999999999997
12.799999999999997,5.399999999999999,26.599999999999994,22.799999999999997,16.9
15.2,13.399999999999999,58.400000000000006,19.4,26.6
12.999999999999996,41.8,16.4,7.399999999999999,19.65
12.599999999999998,55.2,34.2,18.799999999999997,30.2
4.399999999999999,21.4,15.399999999999999,48.2,22.35
8.399999999999999,6.599999999999998,70.4,50.4,33.95
12.799999999999997,11.2,20.799999999999997,7.799999999999997,13.149999999999999
9.599999999999998,15.799999999999997,93.2,4.399999999999999,30.75
5.599999999999998,10.599999999999998,51.2,13.399999999999999,20.200000000000003
30.200000000000003,69.2,98.2,87.4,71.25
33.2,106.2,15.2,15.399999999999999,42.5
19.799999999999997,53.4,17.799999999999997,88.4,44.849999999999994
24.200000000000003,106.2,22.200000000000003,25.4,44.50000000000001
18.4,21.599999999999998,14.399999999999999,21.4,18.95
10.399999999999999,28.200000000000003,11.599999999999998,7.799999999999997,14.5
14.799999999999997,10.399999999999999,7.399999999999999,14.2,11.7
18.2,23.200000000000003,18.599999999999998,8.399999999999999,17.1
5.199999999999999,34.6,16.4,77.2,33.35
26.400000000000006,4.199999999999999,25.200000000000003,17.4,18.300000000000004
16.4,10.599999999999998,54.2,100.2,45.35
14.399999999999999,58.400000000000006,33.2,19.799999999999997,31.450000000000003
38.2,33.80000000000001,18.599999999999998,12.599999999999998,25.8
17.599999999999998,13.399999999999999,16.599999999999998,50.2,24.45
12.599999999999998,7.199999999999999,28.200000000000003,14.2,15.55
14.2,121.2,22.4,81.60000000000001,59.85000000000001
14.399999999999999,15.399999999999999,24.4,8.599999999999998,15.7
61.2,8.599999999999998,18.4,8.399999999999999,24.15
12.2,13.599999999999998,19.599999999999998,94.4,34.95
24.200000000000003,40.2,17.599999999999998,11.2,23.3
16.4,44.2,11.599999999999998,14.799999999999997,21.75
88.4,11.399999999999999,13.2,19.2,33.050000000000004
24.200000000000003,17.599999999999998,89.6,15.399999999999999,36.699999999999996
7.199999999999999,13.2,79.4,11.799999999999997,27.900000000000002
35.2,16.599999999999998,11.399999999999999,20.4,20.9
13.599999999999998,99.2,24.200000000000003,20.599999999999998,39.4
19.4,78.2,12.599999999999998,19.2,32.349999999999994
12.2,71.2,13.399999999999999,19.599999999999998,29.1
5.199999999999999,25.400000000000006,80.2,77.2,47.0
11.599999999999998,27.200000000000003,5.0,12.799999999999997,14.149999999999999
12.599999999999998,16.4,6.399999999999999,11.599999999999998,11.749999999999996
13.599999999999998,23.800000000000004,24.200000000000003,12.599999999999998,18.55
39.4,14.399999999999999,10.2,19.2,20.8
17.799999999999997,6.199999999999999,73.2,17.599999999999998,28.7
20.2,15.599999999999998,13.599999999999998,17.4,16.699999999999996
33.2,20.4,19.799999999999997,17.4,22.700000000000003
51.2,13.399999999999999,22.200000000000003,20.599999999999998,26.849999999999998
14.399999999999999,19.599999999999998,13.399999999999999,9.399999999999999,14.2
112.2,9.399999999999999,17.2,64.2,50.75
7.599999999999998,13.599999999999998,10.399999999999999,71.2,25.7
55.599999999999994,33.2,8.399999999999999,13.599999999999998,27.699999999999996
38.2,24.4,12.799999999999997,14.799999999999997,22.55
19.799999999999997,11.399999999999999,26.200000000000003,13.399999999999999,17.7
61.2,15.399999999999999,16.2,14.799999999999997,26.9
22.799999999999997,11.2,17.799999999999997,50.4,25.549999999999997
18.599999999999998,31.200000000000003,16.4,11.399999999999999,19.4
14.2,28.20000000000001,9.599999999999998,36.2,22.05
19.599999999999998,47.2,55.2,47.4,42.35
33.8,16.4,23.6,22.4,24.049999999999997
11.399999999999999,17.4,100.2,23.200000000000003,38.05
14.2,8.399999999999999,30.200000000000003,8.599999999999998,15.349999999999998
14.599999999999998,23.0,9.2,13.599999999999998,15.099999999999998
18.999999999999996,10.599999999999998,14.399999999999999,16.4,15.099999999999998
29.200000000000003,13.999999999999996,2.3999999999999986,11.399999999999999,14.25
14.799999999999997,16.2,16.799999999999997,22.200000000000003,17.5
14.399999999999999,20.2,43.4,51.2,32.3
32.2,30.60000000000001,16.599999999999998,15.399999999999999,23.700000000000003
43.2,10.399999999999999,17.599999999999998,10.599999999999998,20.45
20.4,24.799999999999997,19.599999999999998,15.0,19.95
14.799999999999997,12.799999999999997,17.4,22.599999999999994,16.9
20.599999999999998,9.599999999999998,14.599999999999998,16.4,15.299999999999999
45.4,55.8,37.00000000000001,9.2,36.849999999999994
21.2,21.799999999999997,8.399999999999999,54.2,26.4
21.2,24.4,60.2,15.399999999999999,30.299999999999997
26.400000000000006,22.6,14.799999999999997,12.2,19.0
21.2,61.599999999999994,16.599999999999998,10.399999999999999,27.449999999999996
13.599999999999998,18.4,12.399999999999999,52.2,24.15
15.399999999999999,15.399999999999999,15.399999999999999,74.2,30.1
94.4,12.399999999999999,96.2,15.599999999999998,54.65
20.4,17.4,58.2,13.599999999999998,27.4
19.4,17.599999999999998,18.4,12.599999999999998,17.0
14.599999999999998,29.200000000000003,24.599999999999994,17.599999999999998,21.499999999999996
74.2,11.2,26.799999999999997,13.599999999999998,31.45
15.599999999999998,15.399999999999999,16.599999999999998,12.2,14.95
16.799999999999997,13.2,13.599999999999998,73.2,29.2
12.399999999999999,9.599999999999998,18.799999999999997,14.599999999999998,13.849999999999998
42.2,10.399999999999999,10.2,35.2,24.5
11.599999999999998,50.2,68.4,17.4,36.9
16.599999999999998,26.6,93.4,62.2,49.7
19.599999999999998,7.599999999999998,15.599999999999998,20.599999999999998,15.849999999999998
20.799999999999997,13.399999999999999,11.2,19.799999999999997,16.299999999999997
20.2,15.599999999999998,8.399999999999999,27.200000000000003,17.85
15.599999999999998,18.999999999999996,21.599999999999998,14.799999999999997,17.749999999999996
11.2,10.399999999999999,15.799999999999997,52.80000000000001,22.55
76.4,46.599999999999994,10.2,13.399999999999999,36.65
21.999999999999996,60.80000000000001,42.60000000000001,14.599999999999998,35.00000000000001
18.599999999999998,57.400000000000006,18.799999999999997,15.999999999999996,27.7
15.799999999999997,86.2,3.3999999999999986,67.4,43.2
13.599999999999998,22.799999999999997,80.2,20.599999999999998,34.3
13.599999999999998,17.599999999999998,15.2,8.399999999999999,13.699999999999998
33.2,20.4,16.599999999999998,8.2,19.6
16.2,7.799999999999997,24.799999999999997,7.399999999999999,14.049999999999999
16.4,28.200000000000003,12.799999999999997,23.4,20.2
14.399999999999999,71.2,22.200000000000003,14.399999999999999,30.549999999999997
11.599999999999998,14.999999999999996,21.599999999999998,9.599999999999998,14.449999999999996
7.399999999999999,11.2,23.400000000000006,26.599999999999994,17.15
27.599999999999994,19.999999999999996,17.599999999999998,14.599999999999998,19.949999999999996
17.599999999999998,11.399999999999999,13.599999999999998,32.599999999999994,18.799999999999997
24.6,10.399999999999999,20.799999999999997,36.599999999999994,23.099999999999998
22.200000000000003,17.4,13.599999999999998,11.599999999999998,16.2
20.2,14.399999999999999,40.60000000000001,15.799999999999997,22.75
29.0,15.799999999999997,14.599999999999998,8.399999999999999,16.949999999999996
30.200000000000003,13.599999999999998,17.599999999999998,20.999999999999996,20.599999999999998
9.599999999999998,15.599999999999998,41.8,19.599999999999998,21.65
22.799999999999997,13.599999999999998,14.599999999999998,12.799999999999997,15.949999999999996
18.599999999999998,15.2,21.799999999999997,31.200000000000003,21.7
14.399999999999999,8.2,15.599999999999998,17.999999999999996,14.049999999999997
19.2,21.4,19.999999999999996,15.799999999999997,19.099999999999998
18.599999999999998,51.60000000000001,11.799999999999997,16.599999999999998,24.65
11.599999999999998,20.799999999999997,15.599999999999998,64.4,28.099999999999998
14.599999999999998,15.599999999999998,19.799999999999997,37.2,21.799999999999997
12.2,79.2,10.599999999999998,21.599999999999998,30.9
21.599999999999998,32.8,11.599999999999998,26.599999999999994,23.149999999999995
13.599999999999998,20.599999999999998,12.599999999999998,17.4,16.049999999999997
11.799999999999997,11.599999999999998,13.799999999999997,7.199999999999999,11.099999999999998
11.399999999999999,28.6,12.399999999999999,13.2,16.4
11.599999999999998,11.599999999999998,22.200000000000003,76.2,30.4
13.599999999999998,59.599999999999994,19.599999999999998,20.599999999999998,28.349999999999994
15.399999999999999,-7.8,69.6,15.2,23.099999999999998
15.599999999999998,43.2,11.599999999999998,23.599999999999994,23.499999999999996
24.599999999999994,11.2,14.799999999999997,18.4,17.25
16.799999999999997,14.399999999999999,22.799999999999997,21.599999999999998,18.9
51.2,15.399999999999999,33.00000000000001,17.599999999999998,29.299999999999997
21.2,19.799999999999997,48.4,10.599999999999998,25.0
24.0,10.599999999999998,10.399999999999999,20.599999999999998,16.4
93.2,13.599999999999998,14.399999999999999,24.799999999999997,36.5
15.599999999999998,15.599999999999998,65.4,14.2,27.7
22.6,14.2,15.399999999999999,15.599999999999998,16.95
19.599999999999998,16.599999999999998,25.6,17.599999999999998,19.849999999999998
25.799999999999997,13.599999999999998,36.000000000000014,19.4,23.700000000000003
13.399999999999999,40.2,19.599999999999998,15.799999999999997,22.25
17.599999999999998,17.599999999999998,8.599999999999998,23.799999999999997,16.9
20.599999999999998,16.4,12.399999999999999,22.6,18.0
19.599999999999998,20.4,19.799999999999997,13.599999999999998,18.349999999999998
16.799999999999997,21.599999999999998,23.599999999999994,18.799999999999997,20.199999999999996
19.199999999999996,18.799999999999997,13.599999999999998,19.799999999999997,17.849999999999998
26.799999999999997,15.799999999999997,25.200000000000003,16.599999999999998,21.099999999999998
12.799999999999997,20.999999999999996,17.599999999999998,24.6,19.0
24.4,10.599999999999998,47.2,11.2,23.35
9.2,12.599999999999998,52.8,17.799999999999997,23.099999999999998
19.599999999999998,11.399999999999999,14.599999999999998,15.399999999999999,15.249999999999998
27.799999999999997,12.399999999999999,21.4,26.799999999999997,22.099999999999998
19.799999999999997,18.599999999999998,24.599999999999994,17.999999999999996,20.249999999999996
36.4,13.599999999999998,13.399999999999999,29.799999999999997,23.299999999999997
13.599999999999998,24.599999999999994,12.599999999999998,21.4,18.049999999999997
17.599999999999998,22.599999999999994,14.799999999999997,15.599999999999998,17.649999999999995
11.599999999999998,13.799999999999997,12.599999999999998,23.599999999999994,15.399999999999997
18.799999999999997,19.599999999999998,17.799999999999997,15.999999999999996,18.049999999999997
32.6,22.800000000000004,17.799999999999997,16.4,22.4
15.2,16.599999999999998,17.599999999999998,9.599999999999998,14.749999999999996
